Date,State,StateAbbreviation,AverageWildfireSize,NumberOfWildfires
2015-08-01,Hawaii,HI,2192.0,2
2015-09-01,Hawaii,HI,0.0,0
2015-10-01,Hawaii,HI,0.0,0
2015-11-01,Hawaii,HI,0.0,0
2015-12-01,Hawaii,HI,0.0,0
1992-01-01,Iowa,IA,0.0,0
1992-02-01,Iowa,IA,0.0,0
1992-03-01,Iowa,IA,21.2,4
1992-04-01,Iowa,IA,0.5,1
1992-05-01,Iowa,IA,0.0,0
1992-06-01,Iowa,IA,0.0,0
1992-07-01,Iowa,IA,0.0,0
1992-08-01,Iowa,IA,0.0,0
1992-09-01,Iowa,IA,0.0,0
1992-10-01,Iowa,IA,0.0,0
1992-11-01,Iowa,IA,0.0,0
1992-12-01,Iowa,IA,0.0,0
1993-01-01,Iowa,IA,0.0,0
1993-02-01,Iowa,IA,0.0,0
1993-03-01,Iowa,IA,0.3,2
1993-04-01,Iowa,IA,0.1,1
1993-05-01,Iowa,IA,0.0,0
1993-06-01,Iowa,IA,0.0,0
1993-07-01,Iowa,IA,0.0,0
1993-08-01,Iowa,IA,0.0,0
1993-09-01,Iowa,IA,0.0,0
1993-10-01,Iowa,IA,0.0,0
1993-11-01,Iowa,IA,0.0,0
1993-12-01,Iowa,IA,10.0,3
1994-01-01,Iowa,IA,0.0,0
1994-02-01,Iowa,IA,0.0,0
1994-03-01,Iowa,IA,0.5,1
1994-04-01,Iowa,IA,26.225,4
1994-05-01,Iowa,IA,0.0,0
1994-06-01,Iowa,IA,0.0,0
1994-07-01,Iowa,IA,0.0,0
1994-08-01,Iowa,IA,0.0,0
1994-09-01,Iowa,IA,0.0,0
1994-10-01,Iowa,IA,0.0,0
1994-11-01,Iowa,IA,0.0,0
1994-12-01,Iowa,IA,0.0,0
1995-01-01,Iowa,IA,0.0,0
1995-02-01,Iowa,IA,0.0,0
1995-03-01,Iowa,IA,2.0,1
1995-04-01,Iowa,IA,6.35,4
1995-05-01,Iowa,IA,0.0,0
1995-06-01,Iowa,IA,0.0,0
1995-07-01,Iowa,IA,0.0,0
1995-08-01,Iowa,IA,0.0,0
1995-09-01,Iowa,IA,0.0,0
1995-10-01,Iowa,IA,0.0,0
1995-11-01,Iowa,IA,30.0,1
1995-12-01,Iowa,IA,0.0,0
1996-01-01,Iowa,IA,0.0,0
1996-02-01,Iowa,IA,0.0,0
1996-03-01,Iowa,IA,86.1,6
1996-04-01,Iowa,IA,22.89,20
1996-05-01,Iowa,IA,2.0,1
1996-06-01,Iowa,IA,50.0,1
1996-07-01,Iowa,IA,0.0,0
1996-08-01,Iowa,IA,0.0,0
1996-09-01,Iowa,IA,0.0,0
1996-10-01,Iowa,IA,0.0,0
1996-11-01,Iowa,IA,0.0,0
1996-12-01,Iowa,IA,0.0,0
1997-01-01,Iowa,IA,0.0,0
1997-02-01,Iowa,IA,0.0,0
1997-03-01,Iowa,IA,1.75,2
1997-04-01,Iowa,IA,11.1875,8
1997-05-01,Iowa,IA,0.0,0
1997-06-01,Iowa,IA,0.0,0
1997-07-01,Iowa,IA,0.0,0
1997-08-01,Iowa,IA,0.0,0
1997-09-01,Iowa,IA,0.0,0
1997-10-01,Iowa,IA,0.0,0
1997-11-01,Iowa,IA,0.0,0
1997-12-01,Iowa,IA,0.0,0
1998-01-01,Iowa,IA,0.0,0
1998-02-01,Iowa,IA,0.0,0
1998-03-01,Iowa,IA,0.0,0
1998-04-01,Iowa,IA,0.0,0
1998-05-01,Iowa,IA,0.0,0
1998-06-01,Iowa,IA,0.0,0
1998-07-01,Iowa,IA,0.0,0
1998-08-01,Iowa,IA,0.0,0
1998-09-01,Iowa,IA,0.0,0
1998-10-01,Iowa,IA,0.0,0
1998-11-01,Iowa,IA,10.0,2
1998-12-01,Iowa,IA,50.0,1
1999-01-01,Iowa,IA,0.0,0
1999-02-01,Iowa,IA,0.0,0
1999-03-01,Iowa,IA,28.3428571428571,7
1999-04-01,Iowa,IA,4.83333333333333,3
1999-05-01,Iowa,IA,0.0,0
1999-06-01,Iowa,IA,0.0,0
1999-07-01,Iowa,IA,0.0,0
1999-08-01,Iowa,IA,0.0,0
1999-09-01,Iowa,IA,1.0,1
1999-10-01,Iowa,IA,50.0,1
1999-11-01,Iowa,IA,21.4625,8
1999-12-01,Iowa,IA,0.0,0
2000-01-01,Iowa,IA,2.0,1
2000-02-01,Iowa,IA,2.5,2
2000-03-01,Iowa,IA,152.045454545455,11
2000-04-01,Iowa,IA,18.0,3
2000-05-01,Iowa,IA,0.2,1
2000-06-01,Iowa,IA,1.0,1
2000-07-01,Iowa,IA,0.0,0
2000-08-01,Iowa,IA,0.0,0
2000-09-01,Iowa,IA,0.0,0
2000-10-01,Iowa,IA,0.0,0
2000-11-01,Iowa,IA,0.0,0
2000-12-01,Iowa,IA,0.0,0
2001-01-01,Iowa,IA,0.0,0
2001-02-01,Iowa,IA,0.0,0
2001-03-01,Iowa,IA,0.0,0
2001-04-01,Iowa,IA,2.0,1
2001-05-01,Iowa,IA,6.0,1
2001-06-01,Iowa,IA,0.0,0
2001-07-01,Iowa,IA,0.5,1
2001-08-01,Iowa,IA,0.0,0
2001-09-01,Iowa,IA,0.0,0
2001-10-01,Iowa,IA,10.0,1
2001-11-01,Iowa,IA,13.28,5
2001-12-01,Iowa,IA,0.1,1
2002-01-01,Iowa,IA,16.7222222222222,9
2002-02-01,Iowa,IA,0.1,1
2002-03-01,Iowa,IA,5.84,10
2002-04-01,Iowa,IA,4.6,3
2002-05-01,Iowa,IA,0.0,0
2002-06-01,Iowa,IA,0.366666666666667,3
2002-07-01,Iowa,IA,0.1,5
2002-08-01,Iowa,IA,3.4,3
2002-09-01,Iowa,IA,0.4,3
2002-10-01,Iowa,IA,0.8,4
2002-11-01,Iowa,IA,2.325,4
2002-12-01,Iowa,IA,3.11666666666667,6
2003-01-01,Iowa,IA,6.11111111111111,9
2003-02-01,Iowa,IA,0.1,2
2003-03-01,Iowa,IA,181.936363636364,11
2003-04-01,Iowa,IA,54.2272727272727,22
2003-05-01,Iowa,IA,0.0,0
2003-06-01,Iowa,IA,0.2,1
2003-07-01,Iowa,IA,0.0,0
2003-08-01,Iowa,IA,0.3,1
2003-09-01,Iowa,IA,0.0,0
2003-10-01,Iowa,IA,20.5,2
2003-11-01,Iowa,IA,21.0,2
2003-12-01,Iowa,IA,0.0,0
2004-01-01,Iowa,IA,0.0,0
2004-02-01,Iowa,IA,0.1,1
2004-03-01,Iowa,IA,3.75,10
2004-04-01,Iowa,IA,34.14,20
2004-05-01,Iowa,IA,64.22,5
2004-06-01,Iowa,IA,0.0,0
2004-07-01,Iowa,IA,0.1,1
2004-08-01,Iowa,IA,0.1,1
2004-09-01,Iowa,IA,1.55,2
2004-10-01,Iowa,IA,0.1,1
2004-11-01,Iowa,IA,0.0,0
2004-12-01,Iowa,IA,7.28888888888889,9
2005-01-01,Iowa,IA,0.0,0
2005-02-01,Iowa,IA,0.0,0
2005-03-01,Iowa,IA,430.5,14
2005-04-01,Iowa,IA,31.525,8
2005-05-01,Iowa,IA,0.0,0
2005-06-01,Iowa,IA,0.0,0
2005-07-01,Iowa,IA,0.0,0
2005-08-01,Iowa,IA,0.5,1
2005-09-01,Iowa,IA,0.5,1
2005-10-01,Iowa,IA,41.5,5
2005-11-01,Iowa,IA,2.88,5
2005-12-01,Iowa,IA,0.0,0
2006-01-01,Iowa,IA,9.99347826086957,46
2006-02-01,Iowa,IA,13.2428571428571,98
2006-03-01,Iowa,IA,16.6447368421053,95
2006-04-01,Iowa,IA,8.65963855421687,83
2006-05-01,Iowa,IA,20.76,18
2006-06-01,Iowa,IA,21.3157894736842,19
2006-07-01,Iowa,IA,1.98181818181818,22
2006-08-01,Iowa,IA,12.3333333333333,3
2006-09-01,Iowa,IA,2.89166666666667,6
2006-10-01,Iowa,IA,11.9666666666667,24
2006-11-01,Iowa,IA,3.90666666666667,15
2006-12-01,Iowa,IA,7.00769230769231,13
2007-01-01,Iowa,IA,9.0,4
2007-02-01,Iowa,IA,0.75,1
2007-03-01,Iowa,IA,8.29574074074074,27
2007-04-01,Iowa,IA,9.81491489361702,47
2007-05-01,Iowa,IA,2.3,12
2007-06-01,Iowa,IA,0.9068,15
2007-07-01,Iowa,IA,2.15555555555556,18
2007-08-01,Iowa,IA,0.6875,4
2007-09-01,Iowa,IA,0.752777777777778,9
2007-10-01,Iowa,IA,5.0,6
2007-11-01,Iowa,IA,0.0,0
2007-12-01,Iowa,IA,0.0,0
2008-01-01,Iowa,IA,0.0,0
2008-02-01,Iowa,IA,0.0,0
2008-03-01,Iowa,IA,19.42890625,32
2008-04-01,Iowa,IA,9.86302083333333,48
2008-05-01,Iowa,IA,16.4013157894737,19
2008-06-01,Iowa,IA,4.43333333333333,6
2008-07-01,Iowa,IA,1.48409090909091,11
2008-08-01,Iowa,IA,5.93333333333333,6
2008-09-01,Iowa,IA,0.1,1
2008-10-01,Iowa,IA,7.77857142857143,7
2008-11-01,Iowa,IA,7.4055,20
2008-12-01,Iowa,IA,0.5,1
2009-01-01,Iowa,IA,5.02,5
2009-02-01,Iowa,IA,5.19565217391304,23
2009-03-01,Iowa,IA,12.2233564013841,289
2009-04-01,Iowa,IA,12.6597072368421,304
2009-05-01,Iowa,IA,4.54289285714286,28
2009-06-01,Iowa,IA,0.833333333333333,3
2009-07-01,Iowa,IA,1.67857142857143,7
2009-08-01,Iowa,IA,0.525,2
2009-09-01,Iowa,IA,14.8928571428571,7
2009-10-01,Iowa,IA,0.666666666666667,3
2009-11-01,Iowa,IA,5.91379310344828,29
2009-12-01,Iowa,IA,1.5,2
2010-01-01,Iowa,IA,0.0,0
2010-02-01,Iowa,IA,0.0,0
2010-03-01,Iowa,IA,12.7675925925926,54
2010-04-01,Iowa,IA,17.2617540983607,61
2010-05-01,Iowa,IA,7.10555555555556,9
2010-06-01,Iowa,IA,0.583333333333333,3
2010-07-01,Iowa,IA,2.0,1
2010-08-01,Iowa,IA,10.0,1
2010-09-01,Iowa,IA,4.275,4
2010-10-01,Iowa,IA,11.1051724137931,29
2010-11-01,Iowa,IA,5.40166666666667,30
2010-12-01,Iowa,IA,11.9464285714286,7
2011-01-01,Iowa,IA,5.05,2
2011-02-01,Iowa,IA,40.0,1
2011-03-01,Iowa,IA,11.2586954545455,110
2011-04-01,Iowa,IA,23.4251677419355,155
2011-05-01,Iowa,IA,9.35,20
2011-06-01,Iowa,IA,0.984222222222222,9
2011-07-01,Iowa,IA,3.489,9
2011-08-01,Iowa,IA,0.1005,2
2011-09-01,Iowa,IA,20.591724137931,29
2011-10-01,Iowa,IA,17.4819565217391,69
2011-11-01,Iowa,IA,12.6444444444444,18
2011-12-01,Iowa,IA,18.9,15
2012-01-01,Iowa,IA,5.87090909090909,44
2012-02-01,Iowa,IA,13.97,16
2012-03-01,Iowa,IA,16.8540816326531,98
2012-04-01,Iowa,IA,4.56666666666667,12
2012-05-01,Iowa,IA,2.28823529411765,17
2012-06-01,Iowa,IA,3.21666666666667,36
2012-07-01,Iowa,IA,2.5542641509434,53
2012-08-01,Iowa,IA,5.28947368421053,38
2012-09-01,Iowa,IA,7.51394736842105,57
2012-10-01,Iowa,IA,7.4624,50
2012-11-01,Iowa,IA,13.606,30
2012-12-01,Iowa,IA,13.7142857142857,7
2013-01-01,Iowa,IA,6.21166666666667,18
2013-02-01,Iowa,IA,5.1,10
2013-03-01,Iowa,IA,16.0436363636364,22
2013-04-01,Iowa,IA,14.0696907216495,97
2013-05-01,Iowa,IA,15.0210526315789,19
2013-06-01,Iowa,IA,7.502,5
2013-07-01,Iowa,IA,1.07307692307692,13
2013-08-01,Iowa,IA,1.8925,20
2013-09-01,Iowa,IA,6.04866666666667,15
2013-10-01,Iowa,IA,3.4,15
2013-11-01,Iowa,IA,2.26111111111111,9
2013-12-01,Iowa,IA,0.0,0
2014-01-01,Iowa,IA,12.4457142857143,21
2014-02-01,Iowa,IA,12.625,2
2014-03-01,Iowa,IA,31.9730514705882,136
2014-04-01,Iowa,IA,17.8348184818482,303
2014-05-01,Iowa,IA,7.21613636363636,44
2014-06-01,Iowa,IA,0.375,2
2014-07-01,Iowa,IA,1.0,3
2014-08-01,Iowa,IA,1.33333333333333,3
2014-09-01,Iowa,IA,0.01,1
2014-10-01,Iowa,IA,7.03444444444444,9
2014-11-01,Iowa,IA,4.925,16
2014-12-01,Iowa,IA,5.53333333333333,3
2015-01-01,Iowa,IA,24.35,8
2015-02-01,Iowa,IA,0.0,0
2015-03-01,Iowa,IA,22.4536326530612,245
2015-04-01,Iowa,IA,26.9335279187817,197
2015-05-01,Iowa,IA,4.73181818181818,11
2015-06-01,Iowa,IA,7.36666666666667,3
2015-07-01,Iowa,IA,0.275025,4
2015-08-01,Iowa,IA,3.0,1
2015-09-01,Iowa,IA,0.1,1
2015-10-01,Iowa,IA,70.389575,40
2015-11-01,Iowa,IA,2.64285714285714,7
2015-12-01,Iowa,IA,0.0,0
1992-01-01,Idaho,ID,10.0,1
1992-02-01,Idaho,ID,0.15,2
1992-03-01,Idaho,ID,9.0375,16
1992-04-01,Idaho,ID,36.9227272727273,22
1992-05-01,Idaho,ID,38.7045454545455,88
1992-06-01,Idaho,ID,54.5263862332696,523
1992-07-01,Idaho,ID,48.6395465994962,397
1992-08-01,Idaho,ID,669.162458471761,903
1992-09-01,Idaho,ID,172.178169014085,142
1992-10-01,Idaho,ID,38.7123711340206,97
1992-11-01,Idaho,ID,0.1,4
1992-12-01,Idaho,ID,0.0,0
1993-01-01,Idaho,ID,0.0,0
1993-02-01,Idaho,ID,0.0,0
1993-03-01,Idaho,ID,0.15,2
1993-04-01,Idaho,ID,2.6,6
1993-05-01,Idaho,ID,1.66481481481481,54
1993-06-01,Idaho,ID,6.36282051282051,78
1993-07-01,Idaho,ID,5.45783132530121,83
1993-08-01,Idaho,ID,4.37770491803279,305
1993-09-01,Idaho,ID,37.6663366336634,101
1993-10-01,Idaho,ID,14.4946428571429,56
1993-11-01,Idaho,ID,74.7615384615385,13
1993-12-01,Idaho,ID,0.0,0
1994-01-01,Idaho,ID,0.0,0
1994-02-01,Idaho,ID,0.1,3
1994-03-01,Idaho,ID,22.8823529411765,51
1994-04-01,Idaho,ID,76.0030303030303,33
1994-05-01,Idaho,ID,4.38032786885246,61
1994-06-01,Idaho,ID,187.145578231293,147
1994-07-01,Idaho,ID,206.317684377478,1261
1994-08-01,Idaho,ID,293.577746077033,1402
1994-09-01,Idaho,ID,94.0748120300752,266
1994-10-01,Idaho,ID,7.11711711711712,111
1994-11-01,Idaho,ID,0.1,1
1994-12-01,Idaho,ID,0.0,0
1995-01-01,Idaho,ID,0.1,1
1995-02-01,Idaho,ID,3.8,2
1995-03-01,Idaho,ID,0.783333333333333,6
1995-04-01,Idaho,ID,2.30714285714286,14
1995-05-01,Idaho,ID,2.86785714285714,28
1995-06-01,Idaho,ID,44.9961538461538,52
1995-07-01,Idaho,ID,349.061290322581,527
1995-08-01,Idaho,ID,132.213770491803,305
1995-09-01,Idaho,ID,46.7343249427918,437
1995-10-01,Idaho,ID,393.185185185185,54
1995-11-01,Idaho,ID,40.1571428571429,7
1995-12-01,Idaho,ID,0.0,0
1996-01-01,Idaho,ID,0.0,0
1996-02-01,Idaho,ID,0.1,1
1996-03-01,Idaho,ID,411.3,5
1996-04-01,Idaho,ID,72.3,11
1996-05-01,Idaho,ID,44.2357142857143,14
1996-06-01,Idaho,ID,158.938181818182,110
1996-07-01,Idaho,ID,982.555585831063,367
1996-08-01,Idaho,ID,476.766041666667,960
1996-09-01,Idaho,ID,86.5308068459658,409
1996-10-01,Idaho,ID,244.333333333333,90
1996-11-01,Idaho,ID,5.16666666666667,6
1996-12-01,Idaho,ID,0.1,1
1997-01-01,Idaho,ID,0.0,0
1997-02-01,Idaho,ID,0.0,0
1997-03-01,Idaho,ID,9.08888888888889,9
1997-04-01,Idaho,ID,7.525,8
1997-05-01,Idaho,ID,24.3538461538462,26
1997-06-01,Idaho,ID,36.1518518518519,108
1997-07-01,Idaho,ID,23.7553359683794,253
1997-08-01,Idaho,ID,28.8163227016886,533
1997-09-01,Idaho,ID,43.6467948717949,156
1997-10-01,Idaho,ID,313.853125,32
1997-11-01,Idaho,ID,0.325,4
1997-12-01,Idaho,ID,0.1,1
1998-01-01,Idaho,ID,0.0,0
1998-02-01,Idaho,ID,0.0,0
1998-03-01,Idaho,ID,5.0,1
1998-04-01,Idaho,ID,3.04,10
1998-05-01,Idaho,ID,4.09523809523809,21
1998-06-01,Idaho,ID,6.22439024390244,41
1998-07-01,Idaho,ID,70.4712643678161,435
1998-08-01,Idaho,ID,106.67907227616,927
1998-09-01,Idaho,ID,75.0568181818182,264
1998-10-01,Idaho,ID,27.3859649122807,57
1998-11-01,Idaho,ID,0.1,1
1998-12-01,Idaho,ID,0.1,1
1999-01-01,Idaho,ID,3.55,2
1999-02-01,Idaho,ID,8.0,1
1999-03-01,Idaho,ID,10.75,10
1999-04-01,Idaho,ID,17.4333333333333,30
1999-05-01,Idaho,ID,8.24117647058823,51
1999-06-01,Idaho,ID,149.603846153846,117
1999-07-01,Idaho,ID,262.170163934426,305
1999-08-01,Idaho,ID,252.097548262548,1036
1999-09-01,Idaho,ID,219.628432432432,185
1999-10-01,Idaho,ID,85.8496710526316,152
1999-11-01,Idaho,ID,103.737037037037,27
1999-12-01,Idaho,ID,0.0,0
2000-01-01,Idaho,ID,0.2,1
2000-02-01,Idaho,ID,2.5,1
2000-03-01,Idaho,ID,1.14285714285714,7
2000-04-01,Idaho,ID,31.9636363636364,22
2000-05-01,Idaho,ID,0.416666666666667,24
2000-06-01,Idaho,ID,275.049612403101,129
2000-07-01,Idaho,ID,1706.64488612836,483
2000-08-01,Idaho,ID,530.44565462754,886
2000-09-01,Idaho,ID,127.441719745223,157
2000-10-01,Idaho,ID,8.47058823529412,34
2000-11-01,Idaho,ID,0.1,5
2000-12-01,Idaho,ID,0.0,0
2001-01-01,Idaho,ID,0.1,1
2001-02-01,Idaho,ID,0.0,0
2001-03-01,Idaho,ID,2.33076923076923,13
2001-04-01,Idaho,ID,4.44705882352941,17
2001-05-01,Idaho,ID,24.79453125,64
2001-06-01,Idaho,ID,189.153109243697,119
2001-07-01,Idaho,ID,191.882167042889,443
2001-08-01,Idaho,ID,87.4793103448276,522
2001-09-01,Idaho,ID,84.0974595842956,433
2001-10-01,Idaho,ID,21.5901515151515,66
2001-11-01,Idaho,ID,18.48,5
2001-12-01,Idaho,ID,0.0,0
2002-01-01,Idaho,ID,0.1,1
2002-02-01,Idaho,ID,0.5,1
2002-03-01,Idaho,ID,5.425,4
2002-04-01,Idaho,ID,1.31578947368421,19
2002-05-01,Idaho,ID,37.7985294117647,34
2002-06-01,Idaho,ID,40.0278195488722,133
2002-07-01,Idaho,ID,81.738110516934,561
2002-08-01,Idaho,ID,56.3515311909263,529
2002-09-01,Idaho,ID,8.68719696969697,132
2002-10-01,Idaho,ID,30.4488235294118,85
2002-11-01,Idaho,ID,13.9181818181818,11
2002-12-01,Idaho,ID,2.0,1
2003-01-01,Idaho,ID,0.1,3
2003-02-01,Idaho,ID,0.0,0
2003-03-01,Idaho,ID,3.1,6
2003-04-01,Idaho,ID,34.3631578947368,19
2003-05-01,Idaho,ID,9.53484848484849,33
2003-06-01,Idaho,ID,31.377037037037,189
2003-07-01,Idaho,ID,270.170164383562,365
2003-08-01,Idaho,ID,270.743048469388,784
2003-09-01,Idaho,ID,79.3987401574803,127
2003-10-01,Idaho,ID,67.3854166666667,120
2003-11-01,Idaho,ID,15.4277777777778,9
2003-12-01,Idaho,ID,1.55,2
2004-01-01,Idaho,ID,0.4,2
2004-02-01,Idaho,ID,859.0,1
2004-03-01,Idaho,ID,1.90555555555556,9
2004-04-01,Idaho,ID,26.25,14
2004-05-01,Idaho,ID,0.998333333333333,30
2004-06-01,Idaho,ID,5.07229299363057,157
2004-07-01,Idaho,ID,23.8843686006826,293
2004-08-01,Idaho,ID,15.7075992438563,529
2004-09-01,Idaho,ID,11.451375,80
2004-10-01,Idaho,ID,31.6304347826087,23
2004-11-01,Idaho,ID,0.0,0
2004-12-01,Idaho,ID,0.0,0
2005-01-01,Idaho,ID,0.8,3
2005-02-01,Idaho,ID,3.0,1
2005-03-01,Idaho,ID,4.58235294117647,17
2005-04-01,Idaho,ID,1.75,14
2005-05-01,Idaho,ID,0.561111111111111,18
2005-06-01,Idaho,ID,289.661728395062,81
2005-07-01,Idaho,ID,1175.71758064516,248
2005-08-01,Idaho,ID,406.954572425829,573
2005-09-01,Idaho,ID,694.81654676259,139
2005-10-01,Idaho,ID,81.9010416666667,48
2005-11-01,Idaho,ID,26.15,2
2005-12-01,Idaho,ID,0.0,0
2006-01-01,Idaho,ID,3.0,1
2006-02-01,Idaho,ID,5.05,2
2006-03-01,Idaho,ID,111.9,2
2006-04-01,Idaho,ID,9.61538461538461,13
2006-05-01,Idaho,ID,5.43166666666667,54
2006-06-01,Idaho,ID,212.679545454545,110
2006-07-01,Idaho,ID,191.875761904762,420
2006-08-01,Idaho,ID,827.610183585313,926
2006-09-01,Idaho,ID,153.303890688259,247
2006-10-01,Idaho,ID,7.33853211009174,109
2006-11-01,Idaho,ID,371.866666666667,3
2006-12-01,Idaho,ID,0.1,1
2007-01-01,Idaho,ID,0.1,1
2007-02-01,Idaho,ID,0.1,2
2007-03-01,Idaho,ID,25.15,10
2007-04-01,Idaho,ID,0.773888888888889,18
2007-05-01,Idaho,ID,12.4247826086957,46
2007-06-01,Idaho,ID,555.038920863309,139
2007-07-01,Idaho,ID,2608.45394202899,690
2007-08-01,Idaho,ID,682.58495215311,418
2007-09-01,Idaho,ID,98.3621198156682,217
2007-10-01,Idaho,ID,2.45454545454545,33
2007-11-01,Idaho,ID,5.95,15
2007-12-01,Idaho,ID,0.0,0
2008-01-01,Idaho,ID,0.0,0
2008-02-01,Idaho,ID,0.2,1
2008-03-01,Idaho,ID,0.533333333333333,3
2008-04-01,Idaho,ID,26.3933333333333,15
2008-05-01,Idaho,ID,10.4748275862069,29
2008-06-01,Idaho,ID,42.0650769230769,65
2008-07-01,Idaho,ID,140.040109489051,274
2008-08-01,Idaho,ID,282.883421052632,418
2008-09-01,Idaho,ID,109.298717948718,117
2008-10-01,Idaho,ID,38.1040983606557,61
2008-11-01,Idaho,ID,13.0,2
2008-12-01,Idaho,ID,0.1,1
2009-01-01,Idaho,ID,0.1,1
2009-02-01,Idaho,ID,0.0,0
2009-03-01,Idaho,ID,57.0666666666667,3
2009-04-01,Idaho,ID,6.40555555555556,18
2009-05-01,Idaho,ID,1.03888888888889,27
2009-06-01,Idaho,ID,2.82574257425743,101
2009-07-01,Idaho,ID,13.7260696517413,402
2009-08-01,Idaho,ID,13.8465265486726,452
2009-09-01,Idaho,ID,65.2163694267516,157
2009-10-01,Idaho,ID,37.9758823529412,34
2009-11-01,Idaho,ID,0.4,3
2009-12-01,Idaho,ID,0.0,0
2010-01-01,Idaho,ID,0.0,0
2010-02-01,Idaho,ID,0.2,4
2010-03-01,Idaho,ID,2.67947368421053,19
2010-04-01,Idaho,ID,42.5958333333333,12
2010-05-01,Idaho,ID,0.653333333333333,6
2010-06-01,Idaho,ID,312.974851485149,101
2010-07-01,Idaho,ID,380.494973404255,376
2010-08-01,Idaho,ID,1016.32812362031,453
2010-09-01,Idaho,ID,57.6515789473684,133
2010-10-01,Idaho,ID,13.1160526315789,38
2010-11-01,Idaho,ID,7.7625,8
2010-12-01,Idaho,ID,0.0,0
2011-01-01,Idaho,ID,1.25,1
2011-02-01,Idaho,ID,5.11666666666667,3
2011-03-01,Idaho,ID,0.0,0
2011-04-01,Idaho,ID,0.633333333333333,3
2011-05-01,Idaho,ID,1.77428571428571,7
2011-06-01,Idaho,ID,10.077734375,128
2011-07-01,Idaho,ID,56.9043157894737,285
2011-08-01,Idaho,ID,564.971203252033,615
2011-09-01,Idaho,ID,48.825875,240
2011-10-01,Idaho,ID,1087.365,30
2011-11-01,Idaho,ID,2.33333333333333,6
2011-12-01,Idaho,ID,0.0,0
2012-01-01,Idaho,ID,0.0,0
2012-02-01,Idaho,ID,1.05,4
2012-03-01,Idaho,ID,7.33333333333333,3
2012-04-01,Idaho,ID,33.6066666666667,15
2012-05-01,Idaho,ID,59.9391891891892,37
2012-06-01,Idaho,ID,340.501037735849,106
2012-07-01,Idaho,ID,2486.212275,400
2012-08-01,Idaho,ID,1710.12214659686,382
2012-09-01,Idaho,ID,468.86449704142,169
2012-10-01,Idaho,ID,132.417619047619,63
2012-11-01,Idaho,ID,54.51875,8
2012-12-01,Idaho,ID,248.55,2
2013-01-01,Idaho,ID,0.0,0
2013-02-01,Idaho,ID,1.26666666666667,3
2013-03-01,Idaho,ID,137.7,8
2013-04-01,Idaho,ID,11.94,5
2013-05-01,Idaho,ID,19.9295,80
2013-06-01,Idaho,ID,129.265326086957,92
2013-07-01,Idaho,ID,548.106201117318,358
2013-08-01,Idaho,ID,719.989849108368,729
2013-09-01,Idaho,ID,17.1890513833992,253
2013-10-01,Idaho,ID,6.81225806451613,31
2013-11-01,Idaho,ID,2.71428571428571,7
2013-12-01,Idaho,ID,0.0,0
2014-01-01,Idaho,ID,0.1,1
2014-02-01,Idaho,ID,0.0,0
2014-03-01,Idaho,ID,10.785,4
2014-04-01,Idaho,ID,2.49090909090909,11
2014-05-01,Idaho,ID,9.14347826086957,23
2014-06-01,Idaho,ID,74.4954545454545,99
2014-07-01,Idaho,ID,200.340782608696,345
2014-08-01,Idaho,ID,189.253853658537,615
2014-09-01,Idaho,ID,65.7613095238095,84
2014-10-01,Idaho,ID,6.3256,25
2014-11-01,Idaho,ID,9.1,5
2014-12-01,Idaho,ID,0.1,3
2015-01-01,Idaho,ID,0.1,1
2015-02-01,Idaho,ID,1.2,2
2015-03-01,Idaho,ID,14.5882352941176,17
2015-04-01,Idaho,ID,8.10952380952381,21
2015-05-01,Idaho,ID,14.6796428571429,56
2015-06-01,Idaho,ID,154.612631578947,171
2015-07-01,Idaho,ID,156.221893491124,338
2015-08-01,Idaho,ID,1267.21940108893,551
2015-09-01,Idaho,ID,95.4822950819672,61
2015-10-01,Idaho,ID,119.971851851852,54
2015-11-01,Idaho,ID,0.1,4
2015-12-01,Idaho,ID,0.3,1
1992-01-01,Illinois,IL,0.0,0
1992-02-01,Illinois,IL,19.275,4
1992-03-01,Illinois,IL,8.0,2
1992-04-01,Illinois,IL,25.48,5
1992-05-01,Illinois,IL,12.0,1
1992-06-01,Illinois,IL,0.15,2
1992-07-01,Illinois,IL,0.1,2
1992-08-01,Illinois,IL,0.0,0
1992-09-01,Illinois,IL,0.0,0
1992-10-01,Illinois,IL,1.5,1
1992-11-01,Illinois,IL,0.9,1
1992-12-01,Illinois,IL,0.0,0
1993-01-01,Illinois,IL,0.0,0
1993-02-01,Illinois,IL,7.425,4
1993-03-01,Illinois,IL,0.0,0
1993-04-01,Illinois,IL,0.0,0
1993-05-01,Illinois,IL,0.1,1
1993-06-01,Illinois,IL,0.0,0
1993-07-01,Illinois,IL,0.0,0
1993-08-01,Illinois,IL,0.0,0
1993-09-01,Illinois,IL,0.0,0
1993-10-01,Illinois,IL,0.0,0
1993-11-01,Illinois,IL,0.0,0
1993-12-01,Illinois,IL,0.0,0
1994-01-01,Illinois,IL,0.0,0
1994-02-01,Illinois,IL,7.83333333333333,3
1994-03-01,Illinois,IL,7.06666666666667,15
1994-04-01,Illinois,IL,23.8333333333333,6
1994-05-01,Illinois,IL,1.0,1
1994-06-01,Illinois,IL,0.0,0
1994-07-01,Illinois,IL,0.0,0
1994-08-01,Illinois,IL,0.2,1
1994-09-01,Illinois,IL,0.0,0
1994-10-01,Illinois,IL,0.0,0
1994-11-01,Illinois,IL,110.0,1
